RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
102001,0,United States,Country,,128454.0,128801.0,129167.0,129911.0,130662.0,131410.0,132174.0,132988.0,133819.0,134655.0,135500.0,136364.0,137171.0,137913.0,138667.0,139472.0,140302.0,141115.0,141935.0,142783.0,143624.0,144468.0,145242.0,145981.0,146655.0,147359.0,148101.0,148887.0,149724.0,150605.0,151560.0,152557.0,153544.0,154536.0,155470.0,156402.0,157252.0,158119.0,159008.0,159969.0,160998.0,162022.0,163092.0,164222.0,165416.0,166610.0,167688.0,168718.0,169744.0,170921.0,172236.0,173673.0,175263.0,176955.0,178756.0,180527.0,182254.0,183896.0,185432.0,186992.0,188525.0,190134.0,191805.0,193723.0,195720.0,197802.0,199859.0,201931.0,203932.0,205793.0,207456.0,208946.0,210206.0,211425.0,212698.0,214077.0,215392.0,216497.0,217305.0,217915.0,218255.0,218501.0,218578.0,218622.0,218604.0,218623.0,218631.0,218649.0,218489.0,218135.0,217520.0,216871.0,216079.0,215255.0,214218.0,213170.0,211919.0,210565.0,209050.0,207466.0,205869.0,204183.0,202374.0,200310.0,198294.0,196355.0,194441.0,192532.0,190671.0,189215.0,187847.0,186575.0,185261.0,184060.0,182982.0,181943.0,180981.0,180233.0,179890.0,179746.0,179675.0,179567.0,179577.0,179745.0,179816.0,179603.0,178883.0,177927.0,176797.0,175697.0,174570.0,173549.0,172586.0,171721.0,170902.0,170043.0,169151.0,168300.0,167629.0,167041.0,166524.0,165979.0,165527.0,165118.0,164887.0,164776.0,164947.0,165273.0,165754.0,166210.0,166677.0,167120.0,167613.0,168198.0,168913.0,169717.0,170697.0,171793.0,173045.0,174310.0,175656.0,177027.0,178401.0,179675.0,180888.0,182053.0,183141.0,184182.0,185215.0,186278.0,187157.0,187878.0,188536.0,189210.0,189803.0,190211.0,190595.0,191087.0,191736.0,192472.0,193214.0,194042.0,194954.0,195902.0,196844.0,197656.0,198370.0,199054.0,199786.0,200551.0,201291.0,202168.0,203145.0,204207.0,205135.0,206134.0,207100.0,208080.0,208958.0,209799.0,210679.0,211627.0,212693.0,213792.0,214897.0,216029.0,217202.0,218457.0,219656.0,220805.0,221812.0,222820.0,223924.0,225140.0,226419.0,227728.0,229031.0,230414.0,231759.0,233090.0,234318.0,235441.0,236484.0,237471.0,238456.0,239430.0,240414.0,241416.0,242445.0,243395.0,244211.0,244916.0,245568.0,246175.0,246732.0,247296.0,247936.0,248656.0,249398.0,250233.0,251227.0,252382.0,253680.0,254912.0,255768.0,256481.0,257590.0,259524.0,262058.0,264904.0,267959.0,271032.0,274295.0,277684.0,281376.0,285275.0,290028.0,295610.0,301551.0,306999.0,311669.0,315805.0,319728.0,324103.0,328848.0,334078.0,339362.0,344931.0,349975.0,354165.0
394913,1,"New York, NY",Msa,NY,225516.0,226863.0,228076.0,230462.0,232684.0,235050.0,237536.0,240109.0,242690.0,245244.0,247698.0,249997.0,252209.0,254643.0,257023.0,259508.0,261864.0,264411.0,266888.0,269568.0,272282.0,275276.0,278033.0,280694.0,283381.0,285999.0,288548.0,291007.0,293607.0,296557.0,299733.0,303657.0,307766.0,311870.0,315509.0,319191.0,322895.0,326702.0,330784.0,334582.0,338459.0,342174.0,346104.0,349887.0,353333.0,356546.0,359548.0,362475.0,365763.0,369042.0,372553.0,375937.0,379981.0,384303.0,389094.0,393874.0,398831.0,403743.0,408378.0,412620.0,416629.0,420600.0,424736.0,429679.0,434951.0,440148.0,444930.0,449735.0,454632.0,459650.0,464065.0,468409.0,472116.0,476005.0,479071.0,481906.0,484297.0,486627.0,488096.0,488544.0,487998.0,486632.0,484906.0,483025.0,481360.0,480203.0,480261.0,480054.0,479828.0,478212.0,476357.0,474508.0,472517.0,471260.0,469772.0,468350.0,467011.0,465516.0,463482.0,461249.0,457903.0,454869.0,451445.0,448448.0,445207.0,441650.0,437953.0,434528.0,430856.0,427384.0,424036.0,420765.0,418108.0,415281.0,412725.0,409862.0,407731.0,406126.0,405212.0,404635.0,404526.0,404819.0,404637.0,404591.0,404284.0,404870.0,405280.0,405333.0,404560.0,403041.0,401177.0,399039.0,397671.0,396578.0,396077.0,394916.0,393685.0,391864.0,390204.0,388509.0,386895.0,385241.0,383434.0,381885.0,380453.0,379155.0,378085.0,377378.0,377109.0,377078.0,376867.0,376535.0,376154.0,375861.0,376019.0,376449.0,377116.0,378013.0,379129.0,380864.0,382860.0,384778.0,386502.0,387977.0,389539.0,391257.0,393061.0,394639.0,396513.0,398201.0,400173.0,401899.0,403610.0,405024.0,405878.0,406488.0,407005.0,407487.0,407910.0,408560.0,409266.0,410277.0,410986.0,412211.0,413318.0,414602.0,415311.0,415675.0,416092.0,416588.0,417844.0,418790.0,419547.0,420168.0,421267.0,422963.0,424551.0,425800.0,426764.0,427614.0,428557.0,429686.0,430983.0,432412.0,434307.0,435955.0,438057.0,439768.0,442367.0,444609.0,446977.0,448887.0,450730.0,452448.0,454114.0,455817.0,457946.0,460564.0,463521.0,466559.0,468942.0,470602.0,471314.0,472019.0,473203.0,474904.0,476757.0,478326.0,479344.0,480224.0,481125.0,482132.0,482821.0,483019.0,482987.0,482713.0,482246.0,481707.0,481410.0,481951.0,482985.0,484468.0,485893.0,487391.0,488204.0,488763.0,489984.0,492585.0,497110.0,502622.0,508677.0,514528.0,519394.0,524157.0,528546.0,533312.0,538853.0,546056.0,554029.0,561665.0,567599.0,572173.0,575746.0,579000.0,582977.0,587634.0,594089.0,601248.0,608793.0,614826.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,231193.0,231998.0,233231.0,235575.0,238089.0,240462.0,242893.0,245444.0,247873.0,250096.0,252152.0,254319.0,255984.0,257787.0,259709.0,262388.0,265015.0,267438.0,269916.0,272500.0,275179.0,277835.0,280149.0,282583.0,284591.0,286957.0,289774.0,293359.0,297435.0,301594.0,306828.0,312281.0,317830.0,322786.0,327708.0,332570.0,336664.0,340445.0,344629.0,349306.0,355134.0,359744.0,365763.0,372051.0,379508.0,385657.0,391635.0,397608.0,404636.0,412340.0,421070.0,431112.0,443427.0,455553.0,466303.0,475174.0,484106.0,492892.0,498692.0,504657.0,509975.0,517378.0,525149.0,533134.0,540819.0,548036.0,556530.0,565578.0,574872.0,584314.0,590693.0,597291.0,602876.0,608332.0,613297.0,617447.0,622672.0,626611.0,627858.0,629289.0,627519.0,627671.0,626448.0,626492.0,626652.0,626349.0,625255.0,623326.0,619855.0,616651.0,610695.0,604245.0,596336.0,588847.0,583199.0,576104.0,569761.0,560204.0,549763.0,535728.0,521364.0,508119.0,496098.0,485480.0,477950.0,470467.0,462386.0,451637.0,443967.0,439803.0,436826.0,433794.0,430781.0,427103.0,424569.0,422903.0,423006.0,423677.0,426572.0,431375.0,433313.0,432798.0,433063.0,436014.0,439760.0,439001.0,436413.0,431706.0,427586.0,423483.0,419760.0,418436.0,417721.0,418122.0,416359.0,414588.0,409669.0,408464.0,407272.0,405290.0,400881.0,396778.0,396330.0,396554.0,395934.0,395195.0,394518.0,395032.0,396114.0,397789.0,400385.0,402426.0,404822.0,408491.0,412856.0,419302.0,425637.0,434850.0,443878.0,453733.0,461844.0,470307.0,477684.0,485445.0,491968.0,497151.0,502887.0,507945.0,513628.0,516105.0,517079.0,516368.0,516393.0,516534.0,517380.0,515940.0,515481.0,515967.0,519152.0,522932.0,527525.0,532463.0,536325.0,537736.0,539647.0,541610.0,542804.0,544217.0,546234.0,550543.0,553907.0,559726.0,563637.0,567910.0,569694.0,572922.0,576053.0,578958.0,579708.0,581335.0,583595.0,588152.0,591883.0,594711.0,599165.0,602225.0,605582.0,607152.0,610332.0,614101.0,615656.0,617357.0,619558.0,624330.0,630260.0,635442.0,640354.0,645528.0,650554.0,655102.0,657653.0,660519.0,660951.0,661828.0,662278.0,665536.0,667389.0,666878.0,665718.0,663568.0,662225.0,661795.0,662763.0,663780.0,662845.0,663570.0,666283.0,670584.0,672596.0,674407.0,677382.0,683480.0,690441.0,695564.0,693655.0,690755.0,692496.0,701667.0,712282.0,722246.0,729736.0,736072.0,741208.0,748697.0,756568.0,767613.0,783280.0,803088.0,823990.0,837436.0,846547.0,851306.0,858511.0,867810.0,878593.0,890931.0,908424.0,927686.0,944296.0,945642.0
394463,3,"Chicago, IL",Msa,IL,171271.0,171675.0,172198.0,173245.0,174354.0,175453.0,176670.0,178034.0,179444.0,180831.0,182091.0,183323.0,184477.0,185498.0,186656.0,187794.0,189196.0,190494.0,191804.0,193131.0,194470.0,195902.0,197091.0,198165.0,199082.0,200150.0,201438.0,202520.0,203733.0,204843.0,206330.0,207850.0,209320.0,210671.0,211638.0,212806.0,213933.0,215301.0,216532.0,217941.0,219152.0,220259.0,221285.0,222604.0,224090.0,225496.0,226740.0,227854.0,229205.0,230490.0,231809.0,233288.0,234919.0,236810.0,238517.0,240258.0,241725.0,243265.0,244801.0,246556.0,248174.0,249896.0,251576.0,253502.0,255505.0,257548.0,259422.0,261203.0,263120.0,265001.0,266620.0,268175.0,269684.0,271179.0,272696.0,274006.0,275451.0,276275.0,276974.0,277440.0,277802.0,277955.0,278037.0,278305.0,278891.0,279449.0,279815.0,279757.0,279436.0,278935.0,278274.0,277577.0,276472.0,275392.0,274359.0,273109.0,271846.0,,,265447.0,,262093.0,261108.0,257673.0,255575.0,251835.0,248846.0,244854.0,240456.0,237392.0,234154.0,232870.0,230578.0,229187.0,227578.0,226124.0,223625.0,221418.0,219248.0,218602.0,217469.0,217175.0,215646.0,216233.0,215452.0,216217.0,213663.0,212255.0,209491.0,207762.0,204810.0,202276.0,199980.0,198201.0,197073.0,195478.0,194783.0,193312.0,192877.0,191490.0,190330.0,187853.0,186425.0,184139.0,183038.0,180877.0,180728.0,180402.0,180863.0,180739.0,179917.0,179083.0,178107.0,178459.0,178852.0,179166.0,179904.0,180990.0,181985.0,183296.0,184545.0,186646.0,188334.0,190412.0,192028.0,194222.0,195207.0,196560.0,197308.0,198819.0,199603.0,200071.0,200749.0,201860.0,202743.0,202957.0,203289.0,203546.0,204007.0,204543.0,205041.0,205681.0,206587.0,207880.0,208851.0,208899.0,208864.0,208687.0,208706.0,208698.0,208929.0,209788.0,210880.0,212711.0,214061.0,215035.0,215501.0,215873.0,216504.0,216958.0,217419.0,217929.0,218961.0,220471.0,222342.0,224047.0,225854.0,227151.0,228122.0,228268.0,228347.0,228508.0,229163.0,230073.0,231220.0,232666.0,234278.0,235641.0,236447.0,236934.0,237390.0,237826.0,238240.0,238541.0,239193.0,239699.0,240479.0,241101.0,241639.0,242385.0,242854.0,243364.0,243423.0,243350.0,243310.0,243240.0,243237.0,243128.0,243136.0,243350.0,243834.0,244446.0,244979.0,245107.0,244939.0,244909.0,245927.0,247603.0,250506.0,253382.0,256202.0,258442.0,259983.0,262322.0,264451.0,267513.0,270285.0,274132.0,278327.0,282472.0,285566.0,288245.0,290960.0,293700.0,296355.0,298940.0,302259.0,305752.0,309745.0,312752.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,131555.0,131660.0,131748.0,131961.0,132186.0,132373.0,132574.0,132944.0,133404.0,133939.0,134428.0,134926.0,135141.0,134816.0,134532.0,134412.0,134632.0,134700.0,134772.0,135070.0,135300.0,135504.0,135553.0,135702.0,135844.0,136141.0,136518.0,137067.0,137568.0,138261.0,138880.0,139525.0,139985.0,140406.0,140801.0,141168.0,141441.0,141585.0,141775.0,141974.0,142158.0,142354.0,142418.0,142587.0,142759.0,143034.0,143247.0,143258.0,144026.0,145532.0,,149892.0,150959.0,151310.0,151452.0,151839.0,152185.0,152558.0,152791.0,152969.0,153694.0,154034.0,154429.0,154576.0,155047.0,155522.0,155793.0,156114.0,156451.0,156458.0,156560.0,156412.0,156427.0,156661.0,156983.0,157597.0,158257.0,158891.0,159219.0,159334.0,159572.0,160349.0,160832.0,161347.0,160997.0,160553.0,160087.0,160299.0,160779.0,161208.0,161580.0,161985.0,162573.0,162913.0,163117.0,163282.0,162292.0,161004.0,159422.0,158843.0,158437.0,158158.0,158028.0,157464.0,156568.0,155424.0,154558.0,153997.0,153571.0,153623.0,153781.0,154101.0,154303.0,154256.0,154311.0,154066.0,154029.0,153921.0,154447.0,154839.0,154795.0,154533.0,154301.0,154657.0,154788.0,154838.0,154273.0,153443.0,152380.0,151467.0,150529.0,150008.0,149576.0,149066.0,148571.0,147867.0,147470.0,146882.0,146807.0,146659.0,146727.0,146587.0,146419.0,146014.0,145714.0,146103.0,146693.0,147382.0,147848.0,148431.0,149165.0,149604.0,149973.0,150299.0,150978.0,151660.0,152462.0,153153.0,154114.0,155092.0,156181.0,157302.0,158491.0,159437.0,160486.0,161656.0,163063.0,164316.0,165281.0,166352.0,167330.0,168306.0,169211.0,170314.0,171072.0,171820.0,172353.0,173358.0,174645.0,176111.0,177730.0,179305.0,181042.0,182784.0,184600.0,186420.0,188197.0,189380.0,190452.0,191641.0,193313.0,195230.0,196889.0,198612.0,200157.0,201997.0,203938.0,205800.0,207712.0,209067.0,210540.0,212087.0,214075.0,216183.0,218012.0,219912.0,221371.0,223028.0,224526.0,226118.0,227418.0,228707.0,230335.0,232183.0,234035.0,235690.0,237518.0,239537.0,241512.0,243066.0,244240.0,245376.0,246368.0,247592.0,248615.0,249709.0,250770.0,252096.0,253821.0,254965.0,255611.0,255655.0,255779.0,255781.0,255855.0,256558.0,257726.0,258289.0,258542.0,258437.0,259448.0,260401.0,261669.0,262288.0,262705.0,263317.0,264380.0,266755.0,269375.0,272502.0,274906.0,277528.0,279871.0,283279.0,287335.0,292909.0,299381.0,306770.0,314646.0,322615.0,329869.0,336001.0,341515.0,347444.0,354921.0,363495.0,371655.0,381221.0,389992.0,397605.0
394974,5,"Philadelphia, PA",Msa,PA,130664.0,131102.0,131365.0,132019.0,132548.0,133147.0,133696.0,134281.0,134930.0,135603.0,136215.0,136756.0,137304.0,137964.0,138721.0,139507.0,140235.0,141001.0,141883.0,142857.0,143895.0,144838.0,145839.0,146614.0,147440.0,148221.0,149219.0,150336.0,151478.0,152765.0,154118.0,155839.0,157658.0,159469.0,160982.0,162523.0,163954.0,165401.0,166742.0,168290.0,170016.0,171905.0,173945.0,176067.0,178212.0,180143.0,181945.0,183458.0,184949.0,186392.0,188055.0,189931.0,192220.0,194847.0,197804.0,200963.0,203775.0,206118.0,208067.0,210252.0,212636.0,214700.0,216654.0,218704.0,221436.0,224506.0,227730.0,230795.0,233591.0,236346.0,238734.0,240966.0,242574.0,244167.0,245728.0,247592.0,249449.0,251167.0,252558.0,253455.0,253914.0,254144.0,254117.0,253927.0,253591.0,253544.0,254057.0,254635.0,255490.0,255849.0,256069.0,255562.0,254907.0,254459.0,254062.0,253563.0,252582.0,252215.0,252096.0,252247.0,251530.0,250282.0,248519.0,246693.0,244736.0,242890.0,241254.0,239762.0,238372.0,237414.0,237003.0,236775.0,236231.0,235355.0,234165.0,233068.0,232010.0,231584.0,231537.0,231622.0,231802.0,231838.0,232024.0,232234.0,232565.0,232706.0,232242.0,231069.0,229351.0,227450.0,225557.0,224052.0,222927.0,222243.0,221622.0,220657.0,219264.0,217623.0,216143.0,214949.0,213775.0,212698.0,211716.0,210985.0,210221.0,209502.0,209209.0,209191.0,209132.0,208645.0,207947.0,207269.0,206859.0,206532.0,206450.0,206372.0,206671.0,206994.0,207550.0,208166.0,209074.0,210018.0,210919.0,211490.0,212108.0,212552.0,213125.0,213471.0,214063.0,214635.0,215010.0,214859.0,214874.0,215046.0,215331.0,215197.0,215021.0,214944.0,215121.0,215450.0,215774.0,216032.0,216388.0,216894.0,217173.0,217272.0,217317.0,217582.0,217791.0,217817.0,217795.0,217809.0,218068.0,218444.0,218728.0,219144.0,219572.0,220335.0,220847.0,221386.0,221824.0,222525.0,223248.0,224261.0,225354.0,226284.0,226964.0,227548.0,228187.0,228673.0,229008.0,229495.0,230159.0,231188.0,232225.0,233370.0,234298.0,235521.0,236999.0,238512.0,239499.0,240009.0,240483.0,241019.0,241819.0,242557.0,243618.0,244630.0,245672.0,246426.0,247294.0,247954.0,248589.0,248816.0,249251.0,249703.0,250180.0,250596.0,251105.0,251989.0,252921.0,253927.0,254433.0,255466.0,256283.0,257611.0,259242.0,261868.0,265047.0,268749.0,272289.0,275992.0,279242.0,282379.0,285497.0,288843.0,293221.0,298084.0,302643.0,306287.0,309169.0,311638.0,314135.0,316430.0,318994.0,321556.0,324826.0,328526.0,332874.0,336380.0
394692,6,"Houston, TX",Msa,TX,126519.0,126597.0,126478.0,126596.0,126604.0,126806.0,126936.0,127215.0,127572.0,127807.0,128327.0,128803.0,129054.0,129035.0,128577.0,128378.0,128320.0,128514.0,128678.0,128568.0,128664.0,128817.0,129038.0,129152.0,129286.0,129523.0,130076.0,130709.0,131311.0,131817.0,132327.0,132983.0,133518.0,133937.0,134214.0,134461.0,134843.0,135169.0,135575.0,135811.0,136049.0,136248.0,136465.0,136726.0,136886.0,137089.0,137235.0,137480.0,137952.0,139059.0,,142182.0,143510.0,143890.0,144881.0,145393.0,146242.0,146903.0,147559.0,148329.0,149022.0,149741.0,150281.0,150719.0,150912.0,151149.0,151255.0,151271.0,151208.0,151090.0,151248.0,151303.0,151474.0,151437.0,151652.0,151958.0,152641.0,153162.0,153752.0,154262.0,154920.0,155660.0,156281.0,156968.0,157294.0,157293.0,157086.0,157318.0,157852.0,158567.0,158969.0,159443.0,159781.0,160130.0,160340.0,160598.0,160086.0,159569.0,158968.0,158936.0,158696.0,158390.0,158124.0,157482.0,156670.0,155914.0,155008.0,154073.0,153089.0,152978.0,153008.0,153251.0,153494.0,153978.0,154563.0,154693.0,154485.0,154015.0,154015.0,154222.0,154220.0,154322.0,154672.0,155261.0,155635.0,155432.0,154581.0,153206.0,152060.0,151238.0,150742.0,150236.0,149659.0,149026.0,148165.0,147530.0,147038.0,146758.0,146637.0,146556.0,146355.0,146064.0,145191.0,144616.0,144424.0,144789.0,145384.0,145795.0,146313.0,146648.0,147199.0,147699.0,148037.0,148064.0,148360.0,148701.0,149513.0,150502.0,152134.0,153843.0,155447.0,156705.0,157984.0,159326.0,160682.0,162091.0,163397.0,164623.0,166018.0,167499.0,168739.0,169655.0,170490.0,171759.0,173139.0,174745.0,176290.0,177715.0,179054.0,180451.0,182009.0,183455.0,185081.0,186505.0,187910.0,189040.0,189764.0,190247.0,190742.0,191656.0,192517.0,193319.0,194340.0,195232.0,195786.0,195985.0,196569.0,197284.0,197980.0,198243.0,198503.0,198801.0,199759.0,200852.0,201520.0,202050.0,202575.0,203271.0,203719.0,204180.0,204457.0,204696.0,205015.0,205614.0,206366.0,207068.0,207741.0,208233.0,208741.0,209697.0,210710.0,211623.0,212197.0,213109.0,214089.0,215108.0,215895.0,216599.0,217574.0,218418.0,218910.0,218934.0,219032.0,219461.0,219936.0,220381.0,220687.0,221418.0,222150.0,222801.0,222751.0,222981.0,223582.0,224616.0,225210.0,225623.0,226080.0,227120.0,229046.0,231208.0,233616.0,235870.0,238190.0,240826.0,242733.0,245196.0,248375.0,253654.0,259481.0,265503.0,270390.0,274697.0,277870.0,281297.0,284760.0,289080.0,294445.0,300457.0,306044.0,310239.0
395209,7,"Washington, DC",Msa,DC,193180.0,193427.0,193806.0,194612.0,195732.0,196962.0,198496.0,200151.0,201808.0,203466.0,205085.0,206978.0,208647.0,210170.0,211801.0,213860.0,216219.0,218607.0,221026.0,223520.0,225949.0,228240.0,230549.0,232844.0,234935.0,236896.0,239032.0,241630.0,244617.0,247849.0,251349.0,255008.0,258467.0,261598.0,264335.0,267042.0,269410.0,272193.0,275116.0,278456.0,281750.0,285250.0,288885.0,292464.0,296117.0,299777.0,303206.0,306363.0,309297.0,312927.0,317023.0,322073.0,327794.0,334346.0,341852.0,349356.0,356913.0,362918.0,368158.0,373352.0,379327.0,385224.0,391411.0,398770.0,407376.0,415775.0,423471.0,430206.0,436829.0,442708.0,447389.0,451679.0,455355.0,459213.0,463152.0,466446.0,468921.0,469794.0,470062.0,469526.0,467230.0,464078.0,461607.0,460110.0,458832.0,457481.0,456296.0,455778.0,454515.0,451805.0,448233.0,444562.0,441649.0,438055.0,434149.0,429515.0,425329.0,420703.0,415351.0,409441.0,402662.0,396332.0,389717.0,383703.0,377444.0,371972.0,367284.0,363372.0,358939.0,354656.0,350620.0,347418.0,345459.0,344020.0,342570.0,340753.0,338725.0,337627.0,337606.0,338831.0,340643.0,341595.0,342909.0,344284.0,346052.0,346289.0,345271.0,343540.0,342112.0,340892.0,339462.0,338475.0,338105.0,338930.0,339298.0,339448.0,338509.0,338027.0,336782.0,335681.0,334094.0,333131.0,333221.0,333370.0,333669.0,334194.0,335801.0,337322.0,338418.0,339383.0,340457.0,341317.0,342033.0,343584.0,346078.0,348856.0,351831.0,354543.0,357105.0,359301.0,361528.0,363443.0,365342.0,367309.0,370235.0,373118.0,376070.0,377954.0,379797.0,381747.0,383440.0,384626.0,384435.0,383956.0,383592.0,383099.0,383141.0,383285.0,383756.0,384060.0,383850.0,384536.0,385319.0,385612.0,385329.0,384915.0,384709.0,384286.0,384216.0,384842.0,385598.0,386652.0,387502.0,387770.0,387936.0,388709.0,390082.0,390909.0,391307.0,391569.0,392649.0,393737.0,395013.0,396514.0,398609.0,401267.0,402676.0,403423.0,402939.0,403269.0,403653.0,405003.0,406366.0,408243.0,410153.0,411396.0,412302.0,413250.0,414804.0,416477.0,418119.0,419568.0,420709.0,421531.0,422274.0,423325.0,424297.0,425953.0,427656.0,429608.0,430895.0,431676.0,431973.0,432228.0,432148.0,433017.0,434314.0,436304.0,438102.0,439529.0,440539.0,441660.0,442993.0,444919.0,445996.0,447609.0,450269.0,454362.0,459075.0,463729.0,468611.0,473264.0,477793.0,482632.0,488461.0,495299.0,502517.0,509299.0,514354.0,517965.0,520427.0,523310.0,526230.0,529647.0,533439.0,538507.0,544142.0,549575.0,553983.0,556296.0
