RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
394902,37,"Nashville, TN",Msa,TN,373033.0,374467.0,376933.0,379617.0,379617.0,377950.0,374300.0,367933.0,362966.0,359800.0,358133.0,356433.0,354933.0,354933.0,356600.0,359933.0,364633.0,367967.0,367800.0,364767.0,361433.0,359600.0,357933.0,355600.0,352600.0,352633.0,354966.0,358296.0,363263.0,368297.0,374933.0,378267.0,381567.0,381600.0,381266.0,379600.0,381267.0,388680.0,398710.0,412040.0,424960.0,438297.0,449633.0,453000.0,453330.0,456163.0,462497.0,466272.0,463439.0,470439.0,489333.0,518667.0,541967.0,561967.0
395005,38,"Providence, RI",Msa,RI,346009.0,347792.0,353071.0,360063.0,365307.0,367020.0,367055.0,367055.0,367055.0,365272.0,361426.0,356217.0,354469.0,357965.0,366356.0,376529.0,383836.0,387647.0,387997.0,387997.0,387682.0,385934.0,382438.0,375760.0,370516.0,373698.0,384186.0,394639.0,401946.0,408938.0,419462.0,425789.0,422328.0,411805.0,400268.0,396422.0,396606.0,407169.0,411300.0,417300.0,417267.0,428967.0,438300.0,443167.0,438133.0,436433.0,433233.0,431600.0,434933.0,441633.0,453267.0,466600.0,474933.0,484633.0
394862,39,"Milwaukee, WI",Msa,WI,215100.0,216467.0,224667.0,236500.0,246833.0,254300.0,256600.0,254900.0,248233.0,241900.0,235233.0,230350.0,229717.0,232750.0,237633.0,237967.0,238267.0,239267.0,240900.0,240900.0,236567.0,231600.0,226567.0,221600.0,219900.0,221600.0,231600.0,241600.0,251600.0,258233.0,263233.0,259900.0,253267.0,244933.0,239933.0,233267.0,228267.0,226300.0,227933.0,232600.0,239267.0,239267.0,232633.0,220967.0,214333.0,209633.0,204933.0,198267.0,194933.0,193300.0,196600.0,201633.0,213267.0,229633.0
394714,40,"Jacksonville, FL",Msa,FL,301297.0,304967.0,310000.0,314667.0,316580.0,316547.0,312877.0,307627.0,302327.0,297997.0,296167.0,296163.0,296330.0,297830.0,299895.0,304728.0,311728.0,314167.0,311008.0,304338.0,299838.0,299630.0,299300.0,298630.0,298647.0,301977.0,306313.0,307327.0,309330.0,312330.0,317967.0,319300.0,317967.0,314667.0,309663.0,306997.0,306993.0,310963.0,317963.0,328617.0,340313.0,347647.0,350493.0,352160.0,357157.0,362293.0,366280.0,368613.0,371647.0,378510.0,392845.0,411845.0,429328.0,437663.0
394849,41,"Memphis, TN",Msa,TN,196083.0,191100.0,189933.0,193133.0,196467.0,204467.0,209633.0,215633.0,217467.0,219100.0,219133.0,215967.0,212667.0,210333.0,213333.0,218333.0,226333.0,231667.0,235000.0,234967.0,234569.0,234535.0,234569.0,234967.0,233333.0,233300.0,236633.0,241633.0,247773.0,253739.0,260406.0,264267.0,259967.0,257967.0,256663.0,257993.0,253293.0,246297.0,244933.0,248267.0,256600.0,259963.0,261663.0,261663.0,263663.0,267330.0,269330.0,267333.0,260333.0,249967.0,241633.0,241633.0,253333.0,266667.0
394935,42,"Oklahoma City, OK",Msa,OK,235697.0,237753.0,242546.0,247720.0,252175.0,252863.0,252863.0,250119.0,248395.0,246679.0,246682.0,246658.0,249017.0,253814.0,262380.0,270646.0,277153.0,278557.0,276844.0,272351.0,269233.0,267177.0,267220.0,267220.0,268933.0,273045.0,278527.0,281953.0,286407.0,293294.0,299081.0,300452.0,296683.0,294322.0,292948.0,291920.0,291436.0,294489.0,302167.0,313333.0,320933.0,322300.0,318797.0,313546.0,309546.0,305276.0,305588.0,310479.0,321698.0,336219.0,351328.0,359515.0,357695.0,348025.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,232167.0,240467.0,254100.0,266567.0,274600.0,276317.0,274350.0,271017.0,267667.0,265700.0,261866.0,256866.0,254133.0,257267.0,266900.0,278567.0,287600.0,291267.0,289633.0,284633.0,277967.0,269600.0,259933.0,252132.0,248666.0,253332.0,265000.0,278467.0,290433.0,296567.0,299600.0,297265.0,288932.0,278928.0,266297.0,259663.0,256633.0,261967.0,270967.0,280317.0,288283.0,290950.0,289933.0,284967.0,278933.0,274967.0,271630.0,270997.0,271663.0,278000.0,286333.0,291997.0,291997.0,289630.0
394669,44,"Hartford, CT",Msa,CT,273963.0,278409.0,286926.0,293732.0,297460.0,297494.0,297494.0,297186.0,295442.0,293732.0,290620.0,288910.0,287199.0,288944.0,292364.0,298897.0,303993.0,310013.0,310320.0,310013.0,306045.0,302659.0,299547.0,297187.0,296160.0,296195.0,302317.0,310149.0,320376.0,328243.0,338503.0,345036.0,345036.0,341308.0,336485.0,333065.0,330505.0,332681.0,339900.0,348233.0,351567.0,346600.0,338300.0,330000.0,326667.0,324667.0,324667.0,329633.0,337967.0,349300.0,355967.0,356267.0,356267.0,359633.0
395022,45,"Richmond, VA",Msa,VA,299505.0,300508.0,308454.0,320212.0,328008.0,331189.0,331500.0,329304.0,324464.0,317584.0,312865.0,311102.0,311067.0,312813.0,321491.0,333609.0,345623.0,350445.0,350808.0,345709.0,339158.0,331897.0,328405.0,328347.0,330940.0,336122.0,343078.0,352240.0,362055.0,372098.0,379324.0,383359.0,382304.0,381750.0,383515.0,387660.0,392630.0,396280.0,400617.0,401650.0,401633.0,396600.0,389917.0,383600.0,381950.0,385267.0,391283.0,401297.0,412980.0,423280.0,419783.0,416466.0,413133.0,416633.0
394910,46,"New Orleans, LA",Msa,LA,245833.0,242500.0,243167.0,249500.0,257000.0,262167.0,263467.0,262600.0,259267.0,256600.0,253300.0,251633.0,249967.0,251633.0,256300.0,262967.0,269600.0,272333.0,272333.0,270367.0,269133.0,268167.0,266967.0,265100.0,262733.0,261600.0,263933.0,268967.0,276267.0,282600.0,288433.0,293467.0,296833.0,299000.0,299000.0,299000.0,297633.0,295133.0,295433.0,303767.0,314933.0,324633.0,326333.0,324333.0,321000.0,321000.0,324333.0,327333.0,329000.0,331958.0,334292.0,333958.0,329667.0,326333.0
394425,47,"Buffalo, NY",Msa,NY,175694.0,177400.0,184227.0,192761.0,199588.0,203002.0,204708.0,203889.0,202216.0,198803.0,194502.0,189348.0,185951.0,186326.0,189740.0,196550.0,204708.0,211535.0,214983.0,211570.0,207896.0,204141.0,200727.0,197574.0,194468.0,194468.0,197881.0,204708.0,214983.0,225258.0,231778.0,231743.0,228296.0,225761.0,225253.0,224744.0,224109.0,232855.0,243300.0,258267.0,263300.0,261633.0,254667.0,244667.0,239633.0,233267.0,231567.0,229859.0,228226.0,228092.0,231467.0,236433.0,239933.0,243266.0
395012,48,"Raleigh, NC",Msa,NC,343591.0,345224.0,352023.0,361621.0,367990.0,367990.0,366073.0,362816.0,359328.0,352927.0,347574.0,343093.0,341333.0,341973.0,348374.0,358456.0,368025.0,371226.0,368313.0,363513.0,360280.0,358360.0,354391.0,349590.0,346390.0,348758.0,354839.0,358523.0,363964.0,369117.0,378235.0,383164.0,386899.0,389577.0,390601.0,390446.0,390613.0,394133.0,400100.0,405933.0,410967.0,414997.0,419997.0,423662.0,425632.0,425632.0,426530.0,427511.0,428175.0,430278.0,440701.0,456705.0,473371.0,486333.0
394388,49,"Birmingham, AL",Msa,AL,206267.0,206750.0,215050.0,226383.0,235900.0,239233.0,239900.0,239900.0,238266.0,234633.0,231000.0,229300.0,229600.0,233233.0,239900.0,249900.0,258312.0,264978.0,270012.0,271633.0,272333.0,272102.0,272068.0,269733.0,266598.0,265798.0,267433.0,269100.0,273233.0,278233.0,282387.0,282277.0,277548.0,275062.0,273538.0,276267.0,277633.0,280100.0,282267.0,288233.0,293767.0,296267.0,293633.0,290633.0,289633.0,294133.0,298766.0,300999.0,295167.0,280500.0,264967.0,255633.0,261050.0,271433.0
395053,50,"Salt Lake City, UT",Msa,UT,415911.0,421159.0,428250.0,435164.0,442309.0,446192.0,446723.0,444578.0,439455.0,432151.0,426867.0,424740.0,424917.0,428782.0,436015.0,448425.0,459062.0,466012.0,464266.0,458983.0,453841.0,452042.0,452914.0,456460.0,463516.0,475039.0,483903.0,482166.0,478635.0,481826.0,493385.0,499590.0,498172.0,493883.0,497252.0,507889.0,521309.0,528845.0,528333.0,533300.0,544967.0,559933.0,562771.0,560771.0,552471.0,548000.0,545000.0,555000.0,572551.0,589217.0,605884.0,631967.0,655800.0,664100.0
395031,51,"Rochester, NY",Msa,NY,183364.0,190488.0,200533.0,212465.0,221369.0,225572.0,222153.0,215029.0,207906.0,202955.0,198680.0,198680.0,203988.0,215418.0,227920.0,240849.0,247798.0,250466.0,248222.0,243022.0,234976.0,224290.0,216810.0,209722.0,210363.0,219624.0,235652.0,252821.0,261725.0,267032.0,268739.0,268596.0,261472.0,252643.0,245661.0,252785.0,260865.0,274777.0,280733.0,282400.0,273233.0,261600.0,253267.0,244967.0,234966.0,224708.0,219375.0,216042.0,218000.0,221633.0,224933.0,216567.0,213233.0,214900.0
394640,52,"Grand Rapids, MI",Msa,MI,261633.0,269967.0,281667.0,291667.0,298300.0,299967.0,298300.0,293500.0,288467.0,285435.0,286902.0,288568.0,289900.0,292933.0,298967.0,307333.0,312633.0,313267.0,310933.0,305933.0,302300.0,296267.0,292933.0,289900.0,292933.0,297933.0,306267.0,313233.0,318233.0,319933.0,321600.0,321633.0,321600.0,319140.0,319496.0,322591.0,328384.0,337995.0,347567.0,356467.0,364626.0,371959.0,380425.0,382266.0,381133.0,374800.0,372133.0,376233.0,389144.0,406844.0,421911.0,431333.0,435067.0,433400.0
395167,53,"Tucson, AZ",Msa,AZ,260933.0,264300.0,269333.0,275000.0,280000.0,281333.0,281300.0,280467.0,282467.0,282467.0,281300.0,279467.0,279500.0,282333.0,288167.0,294800.0,298933.0,298267.0,296300.0,293500.0,293467.0,293767.0,294600.0,292933.0,292967.0,294933.0,298300.0,298933.0,300600.0,308933.0,319933.0,329967.0,328300.0,323333.0,319844.0,321511.0,326511.0,334887.0,348220.0,364553.0,376333.0,384333.0,385500.0,382467.0,376233.0,370447.0,368447.0,368343.0,371630.0,377333.0,387337.0,402170.0,415948.0,422666.0
753924,54,"Urban Honolulu, HI",Msa,HI,664629.0,663333.0,656667.0,650000.0,651333.0,659000.0,664000.0,669333.0,671667.0,670000.0,665000.0,663000.0,669500.0,672500.0,674467.0,670633.0,670633.0,670633.0,670967.0,669633.0,661333.0,655000.0,649667.0,648800.0,643800.0,638800.0,631333.0,623000.0,611333.0,606333.0,608000.0,608333.0,600000.0,591333.0,591000.0,599333.0,602667.0,586333.0,576333.0,576333.0,601333.0,624667.0,653333.0,678000.0,693000.0,691333.0,684000.0,670667.0,664000.0,670000.0,691667.0,721667.0,750000.0,785000.0
395169,55,"Tulsa, OK",Msa,OK,191111.0,191882.0,196201.0,201754.0,205148.0,205456.0,204222.0,203605.0,203574.0,203543.0,203543.0,203543.0,203847.0,206624.0,212516.0,219955.0,226433.0,229518.0,231015.0,230244.0,230861.0,232418.0,234732.0,235935.0,234393.0,234393.0,237508.0,243678.0,251391.0,260645.0,268666.0,273294.0,273294.0,274041.0,274702.0,274286.0,272324.0,270325.0,281368.0,293800.0,306196.0,301562.0,295396.0,288989.0,288489.0,288789.0,286883.0,283983.0,287349.0,299917.0,315040.0,330123.0,337106.0,336717.0
394619,56,"Fresno, CA",Msa,CA,332472.0,330242.0,330208.0,333605.0,337893.0,340312.0,340345.0,338629.0,335902.0,333158.0,331100.0,328012.0,323895.0,322488.0,324203.0,332479.0,342807.0,353100.0,361105.0,362477.0,362134.0,357502.0,352853.0,349731.0,349062.0,352304.0,357142.0,359852.0,365033.0,370574.0,380559.0,387078.0,389528.0,388155.0,388498.0,388498.0,389820.0,389406.0,392121.0,401617.0,415813.0,425980.0,426497.0,424000.0,425000.0,431667.0,439967.0,449967.0,453300.0,441667.0,431633.0,431300.0,444633.0,451333.0
395238,57,"Worcester, MA",Msa,MA,279623.0,281821.0,288191.0,297714.0,308520.0,314890.0,317266.0,315729.0,314137.0,310168.0,306983.0,302237.0,300358.0,302269.0,311793.0,324820.0,335936.0,343931.0,344918.0,341733.0,336637.0,333452.0,331859.0,329598.0,328642.0,330265.0,340776.0,351892.0,363997.0,371992.0,378393.0,381897.0,381579.0,382507.0,385387.0,391300.0,396267.0,399600.0,399900.0,399900.0,399900.0,408267.0,411633.0,411666.0,403333.0,399666.0,399333.0,396000.0,393000.0,395000.0,406667.0,421667.0,439967.0,448267.0
394415,58,"Stamford, CT",Msa,CT,684600.0,720201.0,763242.0,788162.0,794926.0,791046.0,777162.0,759717.0,746901.0,746545.0,743305.0,740066.0,736826.0,740386.0,752882.0,766802.0,773958.0,764701.0,747079.0,722159.0,704714.0,699552.0,704892.0,709841.0,713223.0,725327.0,737823.0,745121.0,754342.0,772142.0,791366.0,798522.0,789978.0,779654.0,763277.0,754377.0,748019.0,782171.0,812633.0,829000.0,820833.0,806167.0,783133.0,736083.0,698867.0,682200.0,697417.0,715967.0,756000.0,821333.0,874666.0,901000.0,861000.0,836333.0
394312,59,"Albuquerque, NM",Msa,NM,244300.0,245867.0,250567.0,257233.0,263667.0,267000.0,265300.0,260633.0,254967.0,253300.0,253300.0,254933.0,254967.0,258267.0,263297.0,269963.0,273780.0,276818.0,278255.0,279138.0,279103.0,279300.0,279143.0,277810.0,279477.0,286300.0,294633.0,299821.0,306821.0,320154.0,335013.0,343360.0,343810.0,338793.0,332113.0,327993.0,331330.0,336330.0,345833.0,352498.0,363030.0,368697.0,372032.0,372498.0,373390.0,381723.0,387055.0,389313.0,390313.0,393650.0,405317.0,414317.0,422950.0,422300.0
394308,60,"Albany, NY",Msa,NY,241282.0,244993.0,249052.0,250888.0,252688.0,255590.0,259594.0,262937.0,262239.0,261504.0,261798.0,261798.0,260733.0,260769.0,264406.0,269732.0,273406.0,275279.0,277263.0,276932.0,273259.0,269953.0,268851.0,270651.0,268447.0,269512.0,274104.0,281450.0,288834.0,298201.0,309221.0,315098.0,310359.0,303710.0,296792.0,295385.0,293878.0,296072.0,303267.0,308233.0,307933.0,296267.0,286267.0,278267.0,274933.0,269933.0,265767.0,264100.0,262433.0,264900.0,269900.0,276567.0,279900.0,283233.0
394938,61,"Omaha, NE",Msa,NE,278839.0,286724.0,295141.0,305307.0,310606.0,310639.0,307251.0,303870.0,301319.0,294575.0,288088.0,285535.0,288882.0,297363.0,310918.0,323763.0,330524.0,328139.0,325122.0,320085.0,313648.0,303308.0,295162.0,292120.0,294355.0,303221.0,312517.0,319278.0,323594.0,327820.0,332045.0,332079.0,327685.0,324675.0,321478.0,321197.0,320802.0,327140.0,334100.0,340133.0,340133.0,333000.0,323000.0,315000.0,311500.0,311858.0,315192.0,330688.0,355330.0,380327.0,393993.0,392657.0,385990.0,378660.0
394908,62,"New Haven, CT",Msa,CT,284311.0,290976.0,301130.0,312994.0,320670.0,326253.0,326567.0,322728.0,317460.0,313656.0,310165.0,304966.0,300081.0,301793.0,308735.0,319203.0,324437.0,324473.0,319205.0,314005.0,308737.0,305247.0,303154.0,301444.0,299699.0,299699.0,304898.0,310132.0,320949.0,331103.0,345061.0,348550.0,347154.0,340175.0,335953.0,327230.0,320606.0,317980.0,324933.0,339900.0,351567.0,356567.0,351567.0,344900.0,338267.0,336600.0,336600.0,336567.0,338233.0,341267.0,354600.0,360467.0,367133.0,368833.0
394357,63,"Bakersfield, CA",Msa,CA,258600.0,261633.0,267267.0,273800.0,277433.0,278767.0,278567.0,275263.0,270297.0,265980.0,262617.0,260617.0,257933.0,257133.0,259130.0,266443.0,272390.0,275727.0,276447.0,276167.0,274167.0,269483.0,266283.0,264917.0,266100.0,267800.0,272500.0,274667.0,276333.0,276633.0,281300.0,289300.0,297333.0,304333.0,307667.0,304667.0,297667.0,291333.0,292966.0,301631.0,313298.0,319998.0,324500.0,322833.0,322833.0,323300.0,333133.0,343117.0,346483.0,345983.0,350667.0,364000.0,381300.0,393133.0
394753,64,"Knoxville, TN",Msa,TN,263233.0,262933.0,266633.0,276633.0,286600.0,291600.0,289933.0,283300.0,277308.0,272308.0,268975.0,268267.0,266600.0,267767.0,271100.0,279433.0,289900.0,296567.0,301600.0,301600.0,301300.0,296267.0,289600.0,283233.0,279900.0,283233.0,289930.0,298263.0,306630.0,318300.0,331667.0,341667.0,339967.0,331300.0,316267.0,306267.0,299900.0,299900.0,306567.0,328233.0,348233.0,358266.0,348300.0,341633.0,339967.0,338267.0,334933.0,331600.0,338267.0,353300.0,366633.0,379966.0,393300.0,401633.0
394653,65,"Greenville, SC",Msa,SC,253583.0,255417.0,259822.0,265788.0,269559.0,272370.0,272651.0,272367.0,267503.0,262818.0,258416.0,256095.0,254564.0,255626.0,260845.0,268654.0,275277.0,276275.0,272933.0,266810.0,263534.0,262159.0,262128.0,260750.0,259219.0,262093.0,266545.0,269668.0,272792.0,279118.0,284582.0,286425.0,284686.0,285492.0,284345.0,281397.0,277763.0,278630.0,285210.0,298510.0,309510.0,319750.0,324750.0,329583.0,332600.0,330967.0,326833.0,323000.0,324633.0,333814.0,342480.0,352147.0,357466.0,362970.0
394952,66,"Ventura, CA",Msa,CA,779317.0,780650.0,777650.0,785667.0,779319.0,772652.0,756319.0,748000.0,728330.0,711630.0,696630.0,689967.0,688333.0,691333.0,701300.0,712633.0,725967.0,739300.0,749633.0,761633.0,774667.0,784633.0,784600.0,781267.0,782967.0,796333.0,813333.0,808333.0,803000.0,808167.0,834800.0,858466.0,868300.0,871333.0,864333.0,863663.0,865663.0,899163.0,923167.0,943167.0,946667.0,931650.0,926650.0,897650.0,894300.0,893967.0,902633.0,906000.0,912667.0,921333.0,945904.0,947904.0,955904.0,944667.0
394318,67,"Allentown, PA",Msa,PA,245570.0,244497.0,247789.0,256260.0,262881.0,265507.0,267690.0,266062.0,262363.0,257221.0,253337.0,251451.0,248611.0,250424.0,255972.0,264397.0,271795.0,275531.0,279226.0,279226.0,278838.0,275143.0,272923.0,269576.0,267727.0,269983.0,281080.0,290327.0,297688.0,299574.0,308189.0,315476.0,320247.0,320890.0,321049.0,322159.0,323210.0,329372.0,337100.0,344100.0,347293.0,344930.0,339567.0,332933.0,336300.0,339667.0,343000.0,343300.0,348348.0,351648.0,356982.0,358067.0,364433.0,365100.0
394561,68,"El Paso, TX",Msa,TX,179903.0,180099.0,180294.0,180988.0,181503.0,183104.0,185220.0,187531.0,188242.0,188456.0,188651.0,190074.0,192919.0,195923.0,198573.0,200511.0,202484.0,204085.0,204085.0,203338.0,202644.0,202662.0,204102.0,204099.0,204099.0,202676.0,202676.0,202303.0,203210.0,204992.0,208548.0,211090.0,212851.0,213540.0,219193.0,223072.0,228300.0,228316.0,231650.0,234967.0,241300.0,247633.0,251650.0,251967.0,251633.0,252950.0,255967.0,259408.0,262925.0,266258.0,270830.0,274080.0,277413.0,277217.0
394367,69,"Baton Rouge, LA",Msa,LA,230967.0,231667.0,234667.0,239667.0,244633.0,248300.0,248600.0,246800.0,244800.0,242833.0,241430.0,240063.0,240063.0,241600.0,243967.0,248633.0,253333.0,256000.0,254667.0,251167.0,247800.0,245887.0,244020.0,242387.0,240933.0,241600.0,244900.0,247933.0,249967.0,253300.0,258133.0,264030.0,268230.0,271697.0,272100.0,271233.0,269600.0,271267.0,276297.0,284985.0,294682.0,300348.0,301960.0,300130.0,299300.0,299333.0,305467.0,313967.0,325933.0,333633.0,338633.0,336633.0,328300.0,319967.0
394521,70,"Dayton, OH",Msa,OH,138928.0,136762.0,140769.0,146149.0,151542.0,156560.0,162012.0,164200.0,162395.0,158749.0,156077.0,154272.0,154217.0,155083.0,160499.0,165970.0,174635.0,181855.0,190881.0,194853.0,193047.0,186585.0,182072.0,179220.0,177776.0,180483.0,192398.0,204998.0,216659.0,222039.0,222761.0,219981.0,216371.0,217199.0,216172.0,213667.0,212333.0,218000.0,224833.0,231467.0,237467.0,242130.0,243797.0,239430.0,234600.0,227933.0,223130.0,221797.0,225163.0,236666.0,248333.0,244999.0,233333.0,221333.0
394843,71,"McAllen, TX",Msa,TX,192167.0,190467.0,190433.0,191567.0,192600.0,194300.0,194333.0,195000.0,196000.0,195000.0,193333.0,190633.0,189967.0,192800.0,196000.0,201000.0,204500.0,207967.0,207967.0,204967.0,201633.0,199967.0,199967.0,199967.0,199800.0,199467.0,199333.0,199167.0,202500.0,207933.0,214933.0,218600.0,223000.0,227330.0,230663.0,229330.0,226000.0,226000.0,231000.0,238333.0,244667.0,248667.0,251967.0,255300.0,256300.0,258000.0,258217.0,258547.0,258212.0,258295.0,259628.0,261627.0,264993.0,268330.0
394486,72,"Columbia, SC",Msa,SC,192033.0,192064.0,196542.0,204481.0,212389.0,219057.0,220645.0,219724.0,218105.0,216549.0,219089.0,220709.0,224805.0,225758.0,227652.0,231177.0,234670.0,237222.0,234332.0,229886.0,225409.0,222233.0,219562.0,217371.0,217402.0,220709.0,224996.0,229539.0,233509.0,236177.0,239382.0,241923.0,241955.0,241065.0,240526.0,242134.0,243568.0,245633.0,250100.0,255567.0,261400.0,265400.0,269933.0,272800.0,277133.0,280433.0,285100.0,288827.0,292527.0,297160.0,303295.0,309525.0,313191.0,317530.0
394648,73,"Greensboro, NC",Msa,NC,194533.0,197566.0,205666.0,217967.0,229133.0,234433.0,239467.0,246267.0,251967.0,253633.0,249000.0,245000.0,244967.0,249933.0,259900.0,269900.0,279900.0,281567.0,278933.0,270633.0,268167.0,265344.0,263677.0,261144.0,259133.0,259100.0,260800.0,261500.0,267533.0,275867.0,285997.0,291663.0,288297.0,281133.0,270463.0,265497.0,266163.0,269500.0,276083.0,282247.0,288597.0,293647.0,298950.0,302567.0,302900.0,303567.0,308567.0,318233.0,327930.0,336430.0,343597.0,350600.0,360797.0,368463.0
394304,74,"Akron, OH",Msa,OH,145900.0,144233.0,145600.0,152226.0,160559.0,168192.0,173233.0,172933.0,169600.0,164600.0,159900.0,154900.0,151567.0,151600.0,155800.0,160833.0,167500.0,173300.0,177967.0,177933.0,174133.0,169433.0,163800.0,157600.0,152600.0,152567.0,157567.0,164233.0,171567.0,178267.0,184300.0,187333.0,184000.0,181300.0,174283.0,169283.0,162617.0,163300.0,172967.0,186333.0,196333.0,200000.0,199967.0,199933.0,196567.0,189933.0,184800.0,178133.0,171133.0,168967.0,177333.0,190667.0,194633.0,196300.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,358967.0,359800.0,361433.0,361433.0,364100.0,365933.0,369298.0,368295.0,364295.0,360297.0,356633.0,355333.0,355667.0,357633.0,362600.0,367933.0,374300.0,377967.0,379300.0,377073.0,373440.0,372103.0,374330.0,377096.0,377099.0,375766.0,375000.0,371663.0,368330.0,368330.0,374833.0,380500.0,382497.0,382330.0,381993.0,384997.0,386328.0,392332.0,403998.0,421000.0,437667.0,451000.0,463000.0,471667.0,480319.0,490316.0,507282.0,521753.0,533390.0,549756.0,574967.0,604997.0,626330.0,631330.0
394798,76,"Little Rock, AR",Msa,AR,169131.0,171594.0,173256.0,175688.0,177874.0,179413.0,179136.0,177566.0,176027.0,176181.0,176211.0,176211.0,175411.0,176027.0,178828.0,182861.0,189942.0,194867.0,198561.0,198561.0,196991.0,195452.0,193143.0,192250.0,191481.0,192250.0,195945.0,199793.0,204410.0,206227.0,207458.0,205919.0,205950.0,206689.0,210083.0,211908.0,213878.0,214425.0,221000.0,226000.0,230967.0,231633.0,233300.0,233333.0,231500.0,229833.0,228167.0,224967.0,223267.0,223267.0,228300.0,233333.0,243333.0,251333.0
395134,77,"Stockton, CA",Msa,CA,366929.0,368821.0,367233.0,368837.0,369511.0,375926.0,377529.0,376888.0,373680.0,370152.0,368228.0,366624.0,363705.0,362422.0,365309.0,378171.0,393407.0,406237.0,414256.0,419869.0,421722.0,419734.0,419701.0,421056.0,420386.0,418814.0,419103.0,420354.0,421956.0,428400.0,439398.0,452227.0,458325.0,463425.0,463842.0,468974.0,473151.0,485366.0,489892.0,501559.0,512283.0,535650.0,555650.0,570000.0,571667.0,563333.0,561333.0,569583.0,583543.0,593876.0,612293.0,631333.0,644667.0,644667.0
394457,78,"Charleston, SC",Msa,SC,358928.0,361626.0,366268.0,372527.0,377319.0,379266.0,379146.0,374654.0,368212.0,362222.0,358479.0,355487.0,354139.0,357853.0,366837.0,375822.0,380344.0,381841.0,379445.0,373456.0,365939.0,360818.0,359170.0,358901.0,358706.0,360623.0,366882.0,370668.0,377586.0,382707.0,391125.0,396516.0,400110.0,403337.0,405131.0,408963.0,412930.0,422133.0,432830.0,445530.0,462330.0,476583.0,478252.0,464559.0,444172.0,435637.0,430963.0,431433.0,438297.0,457963.0,484630.0,505967.0,518000.0,519667.0
395143,79,"Syracuse, NY",Msa,NY,128880.0,130034.0,133412.0,139014.0,142083.0,143490.0,144645.0,145799.0,145827.0,144673.0,143519.0,142955.0,142843.0,144250.0,147601.0,153344.0,158974.0,164196.0,165604.0,164084.0,161423.0,158608.0,157313.0,156187.0,156750.0,159565.0,163760.0,171079.0,177864.0,184902.0,188308.0,188590.0,188590.0,189410.0,189109.0,187429.0,182880.0,182880.0,184547.0,191567.0,199933.0,208300.0,208300.0,199300.0,187600.0,180933.0,178100.0,176433.0,171433.0,175767.0,180767.0,190800.0,198267.0,209933.0
394484,80,"Colorado Springs, CO",Msa,CO,474702.0,472906.0,468416.0,464824.0,462992.0,450383.0,434578.0,417731.0,408786.0,405194.0,404117.0,404799.0,411432.0,420377.0,434063.0,441798.0,450779.0,456167.0,466907.0,468739.0,468703.0,463315.0,465075.0,464932.0,463171.0,460298.0,465111.0,473732.0,482030.0,484581.0,488532.0,488532.0,484042.0,473265.0,466077.0,463024.0,462646.0,478772.0,495493.0,516376.0,537425.0,564933.0,581633.0,578487.0,563453.0,558117.0,556263.0,562930.0,571551.0,581585.0,591585.0,596633.0,605867.0,605567.0
395235,81,"Winston-Salem, NC",Msa,NC,209933.0,211633.0,213333.0,216663.0,218330.0,222316.0,232049.0,243382.0,251029.0,250933.0,246567.0,244600.0,244633.0,249333.0,256333.0,265000.0,275123.0,281757.0,285057.0,283267.0,283162.0,283162.0,282128.0,278767.0,275433.0,279767.0,284930.0,287388.0,290588.0,295922.0,304830.0,306346.0,304016.0,297183.0,289461.0,281461.0,278594.0,278267.0,280912.0,282078.0,283745.0,286533.0,291037.0,294637.0,297536.0,300628.0,304029.0,305496.0,306067.0,309097.0,318497.0,330863.0,340867.0,343467.0
395224,82,"Wichita, KS",Msa,KS,176600.0,182600.0,190933.0,200933.0,206567.0,208233.0,206233.0,202900.0,200600.0,198183.0,193883.0,190383.0,189833.0,194133.0,202133.0,210467.0,218833.0,223633.0,223300.0,219967.0,216333.0,215000.0,213167.0,208133.0,202967.0,201467.0,209667.0,219767.0,234583.0,248383.0,260950.0,264367.0,252400.0,240733.0,230833.0,229167.0,228300.0,234950.0,243917.0,248583.0,243567.0,232933.0,224967.0,220000.0,218333.0,221667.0,228333.0,238333.0,246633.0,256300.0,264300.0,269000.0,269000.0,269333.0
