Date,City,State,SizeRank,Avg_Rent,%Change_Rent
2015-11-30,Baltimore,MD,20,1452.0,-0.14
2015-11-30,Denver,CO,21,1433.0,-0.49
2015-11-30,Pittsburgh,PA,22,1055.0,0.76
2015-11-30,Portland,OR,23,1363.0,-0.29
2015-11-30,Charlotte,NC,24,1149.0,0.09
2015-11-30,Sacramento,CA,25,1398.0,-0.57
2015-11-30,San Antonio,TX,26,1067.0,0.19
2015-11-30,Orlando,FL,27,1243.0,-0.08
2015-11-30,Cleveland,OH,29,1037.0,0.39
2015-11-30,Kansas City,MO,30,951.0,0.11
2015-11-30,Las Vegas,NV,31,1087.0,0.18
2015-11-30,Columbus,OH,32,1011.0,0.9
2015-11-30,Indianapolis,IN,33,1012.0,0.4
2015-11-30,Austin,TX,35,1300.0,0.31
2015-11-30,Virginia Beach,VA,36,1193.0,-0.25
2015-11-30,Nashville,TN,37,1235.0,-0.24
2015-11-30,Providence,RI,38,1216.0,1.08
2015-11-30,Jacksonville,FL,40,1106.0,-0.09
2015-11-30,Memphis,TN,41,999.0,0.5
2015-11-30,Oklahoma City,OK,42,1015.0,-0.68
2015-11-30,Louisville-Jefferson County,KY,43,925.0,0.54
2015-11-30,Hartford,CT,44,1254.0,-0.16
2015-11-30,New Orleans,LA,46,1177.0,0.17
2015-11-30,Buffalo,NY,47,893.0,0.34
2015-11-30,Raleigh,NC,48,1199.0,-0.33
2015-11-30,Birmingham,AL,49,988.0,0.2
2015-11-30,Salt Lake City,UT,50,1066.0,0.19
2015-11-30,Grand Rapids,MI,52,937.0,0.86
2015-11-30,Tucson,AZ,53,956.0,-1.04
2015-11-30,Urban Honolulu,HI,54,2207.0,0.41
2015-11-30,Tulsa,OK,55,974.0,0.0
2015-11-30,Fresno,CA,56,1246.0,0.4
2015-11-30,Worcester,MA,57,1200.0,0.25
2015-11-30,Stamford,CT,58,1971.0,-0.76
2015-11-30,Albuquerque,NM,59,986.0,-0.6
2015-11-30,Albany,NY,60,1090.0,-0.27
2015-11-30,Omaha,NE,61,902.0,-0.11
2015-11-30,New Haven,CT,62,1421.0,0.71
2015-11-30,Bakersfield,CA,63,1100.0,-0.18
2015-11-30,Knoxville,TN,64,983.0,-0.2
2015-11-30,Greenville,SC,65,1059.0,0.38
2015-11-30,Ventura,CA,66,2087.0,0.05
2015-11-30,Allentown,PA,67,1223.0,-0.49
2015-11-30,El Paso,TX,68,1011.0,-0.39
2015-11-30,Baton Rouge,LA,69,1127.0,-0.88
2015-11-30,Dayton,OH,70,886.0,0.8
2015-11-30,Greensboro,NC,73,893.0,-1.33
2015-11-30,Akron,OH,74,866.0,0.7
2015-11-30,North Port-Sarasota-Bradenton,FL,75,1429.0,0.78
2015-11-30,Little Rock,AR,76,883.0,-0.79
2015-11-30,Stockton,CA,77,1444.0,-0.55
2015-11-30,Charleston,SC,78,1214.0,-0.57
2015-11-30,Syracuse,NY,79,986.0,0.0
2015-11-30,Colorado Springs,CO,80,1148.0,0.17
2015-11-30,Winston-Salem,NC,81,1036.0,-0.19
2015-11-30,Springfield,MA,83,1170.0,-0.09
2015-11-30,Fort Myers,FL,84,1232.0,1.15
2015-11-30,Boise City,ID,85,982.0,-0.41
2015-11-30,Toledo,OH,86,922.0,0.22
2015-11-30,Madison,WI,87,1097.0,0.83
2015-11-30,Lakeland,FL,88,1068.0,0.85
2015-11-30,Ogden,UT,89,1028.0,0.1
2015-11-30,Daytona Beach,FL,90,1100.0,-0.27
2015-11-30,Des Moines,IA,91,998.0,-0.3
2015-11-30,Jackson,MS,92,1137.0,0.44
2015-11-30,Youngstown,OH,93,702.0,0.43
2015-11-30,Augusta,GA,94,932.0,0.11
2015-11-30,Scranton,PA,95,887.0,0.11
2015-11-30,Harrisburg,PA,96,984.0,-1.01
2015-11-30,Melbourne,FL,97,1091.0,0.83
2015-11-30,Chattanooga,TN,98,964.0,1.05
2015-11-30,Spokane,WA,99,983.0,1.87
2015-11-30,Provo,UT,100,1120.0,0.36
2015-11-30,Durham,NC,104,1156.0,-0.26
2015-11-30,Port St. Lucie,FL,119,1269.0,1.44
2015-11-30,Killeen,TX,128,897.0,-0.66
2015-11-30,Fort Collins,CO,159,1384.0,-0.72
2015-11-30,Boulder,CO,162,1632.0,-1.51
2015-11-30,College Station,TX,192,1105.0,3.76
2015-11-30,Gainesville,GA,229,1025.0,2.81
2015-11-30,Sierra Vista,AZ,309,816.0,2.38
2015-12-31,New York,NY,1,2534.0,-0.08
2015-12-31,Los Angeles-Long Beach-Anaheim,CA,2,2071.0,0.19
2015-12-31,Chicago,IL,3,1553.0,0.0
2015-12-31,Dallas-Fort Worth,TX,4,1212.0,0.08
2015-12-31,Philadelphia,PA,5,1398.0,-0.07
2015-12-31,Houston,TX,6,1280.0,-0.08
2015-12-31,Washington,DC,7,1859.0,0.11
2015-12-31,Miami-Fort Lauderdale,FL,8,1758.0,0.29
2015-12-31,Atlanta,GA,9,1158.0,0.26
2015-12-31,Boston,MA,10,2209.0,0.0
2015-12-31,San Francisco,CA,11,2772.0,0.33
2015-12-31,Detroit,MI,12,1013.0,0.1
2015-12-31,Riverside,CA,13,1552.0,0.19
2015-12-31,Phoenix,AZ,14,1057.0,0.38
2015-12-31,Seattle,WA,15,1570.0,-0.13
2015-12-31,Minneapolis-St Paul,MN,16,1259.0,0.08
2015-12-31,San Diego,CA,17,1951.0,0.0
2015-12-31,St. Louis,MO,18,956.0,0.1
2015-12-31,Tampa,FL,19,1202.0,0.17
2015-12-31,Baltimore,MD,20,1459.0,0.48
2015-12-31,Denver,CO,21,1444.0,0.77
2015-12-31,Pittsburgh,PA,22,1044.0,-1.04
2015-12-31,Portland,OR,23,1363.0,0.0
2015-12-31,Charlotte,NC,24,1150.0,0.09
2015-12-31,Sacramento,CA,25,1409.0,0.79
2015-12-31,San Antonio,TX,26,1072.0,0.47
2015-12-31,Orlando,FL,27,1245.0,0.16
2015-12-31,Cleveland,OH,29,1025.0,-1.16
2015-12-31,Kansas City,MO,30,952.0,0.11
2015-12-31,Las Vegas,NV,31,1089.0,0.18
2015-12-31,Columbus,OH,32,1002.0,-0.89
2015-12-31,Indianapolis,IN,33,1010.0,-0.2
2015-12-31,Austin,TX,35,1304.0,0.31
2015-12-31,Virginia Beach,VA,36,1194.0,0.08
2015-12-31,Nashville,TN,37,1241.0,0.49
2015-12-31,Providence,RI,38,1217.0,0.08
2015-12-31,Jacksonville,FL,40,1108.0,0.18
2015-12-31,Memphis,TN,41,998.0,-0.1
2015-12-31,Oklahoma City,OK,42,1023.0,0.79
2015-12-31,Louisville-Jefferson County,KY,43,927.0,0.22
2015-12-31,Hartford,CT,44,1255.0,0.08
2015-12-31,New Orleans,LA,46,1190.0,1.1
2015-12-31,Buffalo,NY,47,896.0,0.34
2015-12-31,Raleigh,NC,48,1191.0,-0.67
2015-12-31,Birmingham,AL,49,987.0,-0.1
2015-12-31,Salt Lake City,UT,50,1076.0,0.94
2015-12-31,Grand Rapids,MI,52,934.0,-0.32
2015-12-31,Tucson,AZ,53,961.0,0.52
2015-12-31,Urban Honolulu,HI,54,2209.0,0.09
2015-12-31,Tulsa,OK,55,971.0,-0.31
2015-12-31,Fresno,CA,56,1249.0,0.24
2015-12-31,Worcester,MA,57,1210.0,0.83
2015-12-31,Stamford,CT,58,1982.0,0.56
2015-12-31,Albuquerque,NM,59,988.0,0.2
2015-12-31,Albany,NY,60,1085.0,-0.46
2015-12-31,Omaha,NE,61,908.0,0.67
2015-12-31,New Haven,CT,62,1402.0,-1.34
2015-12-31,Bakersfield,CA,63,1099.0,-0.09
2015-12-31,Knoxville,TN,64,987.0,0.41
2015-12-31,Greenville,SC,65,1059.0,0.0
2015-12-31,Ventura,CA,66,2074.0,-0.62
2015-12-31,Allentown,PA,67,1232.0,0.74
2015-12-31,El Paso,TX,68,1016.0,0.49
2015-12-31,Baton Rouge,LA,69,1135.0,0.71
2015-12-31,Dayton,OH,70,888.0,0.23
2015-12-31,Greensboro,NC,73,897.0,0.45
2015-12-31,Akron,OH,74,869.0,0.35
2015-12-31,North Port-Sarasota-Bradenton,FL,75,1434.0,0.35
2015-12-31,Little Rock,AR,76,884.0,0.11
2015-12-31,Stockton,CA,77,1450.0,0.42
2015-12-31,Charleston,SC,78,1216.0,0.16
2015-12-31,Syracuse,NY,79,1003.0,1.72
2015-12-31,Colorado Springs,CO,80,1157.0,0.78
2015-12-31,Winston-Salem,NC,81,1031.0,-0.48
2015-12-31,Springfield,MA,83,1168.0,-0.17
2015-12-31,Fort Myers,FL,84,1234.0,0.16
2015-12-31,Boise City,ID,85,979.0,-0.31
2015-12-31,Toledo,OH,86,915.0,-0.76
2015-12-31,Madison,WI,87,1113.0,1.46
2015-12-31,Lakeland,FL,88,1066.0,-0.19
2015-12-31,Ogden,UT,89,1029.0,0.1
2015-12-31,Daytona Beach,FL,90,1082.0,-1.64
2015-12-31,Des Moines,IA,91,988.0,-1.0
2015-12-31,Jackson,MS,92,1136.0,-0.09
2015-12-31,Youngstown,OH,93,707.0,0.71
2015-12-31,Augusta,GA,94,930.0,-0.21
2015-12-31,Scranton,PA,95,884.0,-0.34
2015-12-31,Harrisburg,PA,96,995.0,1.12
2015-12-31,Melbourne,FL,97,1102.0,1.01
2015-12-31,Chattanooga,TN,98,959.0,-0.52
2015-12-31,Spokane,WA,99,993.0,1.02
2015-12-31,Provo,UT,100,1118.0,-0.18
2015-12-31,Durham,NC,104,1160.0,0.35
2015-12-31,Port St. Lucie,FL,119,1272.0,0.24
2015-12-31,Killeen,TX,128,896.0,-0.11
2015-12-31,Fort Collins,CO,159,1381.0,-0.22
2015-12-31,Boulder,CO,162,1655.0,1.41
2015-12-31,College Station,TX,192,1112.0,0.63
2015-12-31,Gainesville,GA,229,1003.0,-2.15
2015-12-31,Sierra Vista,AZ,309,803.0,-1.59
2016-01-31,New York,NY,1,2536.0,0.08
2016-01-31,Los Angeles-Long Beach-Anaheim,CA,2,2083.0,0.58
2016-01-31,Chicago,IL,3,1561.0,0.52
2016-01-31,Dallas-Fort Worth,TX,4,1217.0,0.41
2016-01-31,Philadelphia,PA,5,1402.0,0.29
2016-01-31,Houston,TX,6,1279.0,-0.08
2016-01-31,Washington,DC,7,1860.0,0.05
2016-01-31,Miami-Fort Lauderdale,FL,8,1762.0,0.23
2016-01-31,Atlanta,GA,9,1162.0,0.35
2016-01-31,Boston,MA,10,2236.0,1.22
2016-01-31,San Francisco,CA,11,2779.0,0.25
2016-01-31,Detroit,MI,12,1019.0,0.59
2016-01-31,Riverside,CA,13,1555.0,0.19
2016-01-31,Phoenix,AZ,14,1064.0,0.66
2016-01-31,Seattle,WA,15,1580.0,0.64
2016-01-31,Minneapolis-St Paul,MN,16,1261.0,0.16
2016-01-31,San Diego,CA,17,1957.0,0.31
2016-01-31,St. Louis,MO,18,956.0,0.0
2016-01-31,Tampa,FL,19,1205.0,0.25
2016-01-31,Baltimore,MD,20,1454.0,-0.34
2016-01-31,Denver,CO,21,1447.0,0.21
2016-01-31,Pittsburgh,PA,22,1051.0,0.67
2016-01-31,Portland,OR,23,1365.0,0.15
2016-01-31,Charlotte,NC,24,1155.0,0.43
2016-01-31,Sacramento,CA,25,1419.0,0.71
2016-01-31,San Antonio,TX,26,1067.0,-0.47
2016-01-31,Orlando,FL,27,1251.0,0.48
2016-01-31,Cleveland,OH,29,1034.0,0.88
2016-01-31,Kansas City,MO,30,954.0,0.21
2016-01-31,Las Vegas,NV,31,1091.0,0.18
2016-01-31,Columbus,OH,32,1004.0,0.2
2016-01-31,Indianapolis,IN,33,1008.0,-0.2
2016-01-31,Austin,TX,35,1306.0,0.15
2016-01-31,Virginia Beach,VA,36,1199.0,0.42
2016-01-31,Nashville,TN,37,1250.0,0.73
2016-01-31,Providence,RI,38,1233.0,1.31
2016-01-31,Jacksonville,FL,40,1112.0,0.36
2016-01-31,Memphis,TN,41,998.0,0.0
2016-01-31,Oklahoma City,OK,42,1027.0,0.39
2016-01-31,Louisville-Jefferson County,KY,43,933.0,0.65
2016-01-31,Hartford,CT,44,1261.0,0.48
2016-01-31,New Orleans,LA,46,1190.0,0.0
2016-01-31,Buffalo,NY,47,902.0,0.67
2016-01-31,Raleigh,NC,48,1197.0,0.5
2016-01-31,Birmingham,AL,49,987.0,0.0
2016-01-31,Salt Lake City,UT,50,1078.0,0.19
2016-01-31,Grand Rapids,MI,52,940.0,0.64
2016-01-31,Tucson,AZ,53,966.0,0.52
2016-01-31,Urban Honolulu,HI,54,2215.0,0.27
2016-01-31,Tulsa,OK,55,969.0,-0.21
2016-01-31,Fresno,CA,56,1255.0,0.48
2016-01-31,Worcester,MA,57,1211.0,0.08
2016-01-31,Stamford,CT,58,2007.0,1.26
2016-01-31,Albuquerque,NM,59,986.0,-0.2
2016-01-31,Albany,NY,60,1096.0,1.01
2016-01-31,Omaha,NE,61,913.0,0.55
2016-01-31,New Haven,CT,62,1414.0,0.86
2016-01-31,Bakersfield,CA,63,1096.0,-0.27
2016-01-31,Knoxville,TN,64,985.0,-0.2
2016-01-31,Greenville,SC,65,1066.0,0.66
2016-01-31,Ventura,CA,66,2082.0,0.39
2016-01-31,Allentown,PA,67,1234.0,0.16
2016-01-31,El Paso,TX,68,1016.0,0.0
2016-01-31,Baton Rouge,LA,69,1154.0,1.67
2016-01-31,Dayton,OH,70,891.0,0.34
2016-01-31,Greensboro,NC,73,912.0,1.67
2016-01-31,Akron,OH,74,872.0,0.35
2016-01-31,North Port-Sarasota-Bradenton,FL,75,1452.0,1.26
2016-01-31,Little Rock,AR,76,888.0,0.45
2016-01-31,Stockton,CA,77,1454.0,0.28
2016-01-31,Charleston,SC,78,1216.0,0.0
2016-01-31,Syracuse,NY,79,1007.0,0.4
2016-01-31,Colorado Springs,CO,80,1159.0,0.17
2016-01-31,Winston-Salem,NC,81,1035.0,0.39
2016-01-31,Springfield,MA,83,1169.0,0.09
2016-01-31,Fort Myers,FL,84,1243.0,0.73
2016-01-31,Boise City,ID,85,984.0,0.51
2016-01-31,Toledo,OH,86,922.0,0.77
2016-01-31,Madison,WI,87,1097.0,-1.44
2016-01-31,Lakeland,FL,88,1066.0,0.0
2016-01-31,Ogden,UT,89,1033.0,0.39
2016-01-31,Daytona Beach,FL,90,1099.0,1.57
2016-01-31,Des Moines,IA,91,982.0,-0.61
2016-01-31,Jackson,MS,92,1144.0,0.7
2016-01-31,Youngstown,OH,93,707.0,0.0
2016-01-31,Augusta,GA,94,924.0,-0.65
2016-01-31,Scranton,PA,95,845.0,-4.41
2016-01-31,Harrisburg,PA,96,996.0,0.1
2016-01-31,Melbourne,FL,97,1107.0,0.45
2016-01-31,Chattanooga,TN,98,962.0,0.31
2016-01-31,Spokane,WA,99,998.0,0.5
2016-01-31,Provo,UT,100,1139.0,1.88
2016-01-31,Durham,NC,104,1174.0,1.21
2016-01-31,Port St. Lucie,FL,119,1284.0,0.94
2016-01-31,Killeen,TX,128,901.0,0.56
2016-01-31,Fort Collins,CO,159,1374.0,-0.51
2016-01-31,Boulder,CO,162,1668.0,0.79
2016-01-31,College Station,TX,192,1117.0,0.45
2016-01-31,Gainesville,GA,229,1004.0,0.1
2016-01-31,Sierra Vista,AZ,309,795.0,-1.0
2016-02-29,New York,NY,1,2543.0,0.28
2016-02-29,Los Angeles-Long Beach-Anaheim,CA,2,2100.0,0.82
2016-02-29,Chicago,IL,3,1571.0,0.64
2016-02-29,Dallas-Fort Worth,TX,4,1222.0,0.41
2016-02-29,Philadelphia,PA,5,1408.0,0.43
2016-02-29,Houston,TX,6,1285.0,0.47
2016-02-29,Washington,DC,7,1866.0,0.32
2016-02-29,Miami-Fort Lauderdale,FL,8,1769.0,0.4
2016-02-29,Atlanta,GA,9,1170.0,0.69
2016-02-29,Boston,MA,10,2261.0,1.12
2016-02-29,San Francisco,CA,11,2793.0,0.5
2016-02-29,Detroit,MI,12,1021.0,0.2
2016-02-29,Riverside,CA,13,1563.0,0.51
2016-02-29,Phoenix,AZ,14,1069.0,0.47
2016-02-29,Seattle,WA,15,1589.0,0.57
2016-02-29,Minneapolis-St Paul,MN,16,1272.0,0.87
2016-02-29,San Diego,CA,17,1969.0,0.61
2016-02-29,St. Louis,MO,18,961.0,0.52
2016-02-29,Tampa,FL,19,1211.0,0.5
2016-02-29,Baltimore,MD,20,1452.0,-0.14
2016-02-29,Denver,CO,21,1458.0,0.76
2016-02-29,Pittsburgh,PA,22,1068.0,1.62
2016-02-29,Portland,OR,23,1376.0,0.81
2016-02-29,Charlotte,NC,24,1166.0,0.95
2016-02-29,Sacramento,CA,25,1424.0,0.35
2016-02-29,San Antonio,TX,26,1070.0,0.28
2016-02-29,Orlando,FL,27,1254.0,0.24
2016-02-29,Cleveland,OH,29,1045.0,1.06
2016-02-29,Kansas City,MO,30,958.0,0.42
2016-02-29,Las Vegas,NV,31,1095.0,0.37
2016-02-29,Columbus,OH,32,1004.0,0.0
2016-02-29,Indianapolis,IN,33,1009.0,0.1
2016-02-29,Austin,TX,35,1310.0,0.31
2016-02-29,Virginia Beach,VA,36,1205.0,0.5
2016-02-29,Nashville,TN,37,1254.0,0.32
2016-02-29,Providence,RI,38,1243.0,0.81
2016-02-29,Jacksonville,FL,40,1121.0,0.81
2016-02-29,Memphis,TN,41,1006.0,0.8
2016-02-29,Oklahoma City,OK,42,1035.0,0.78
2016-02-29,Louisville-Jefferson County,KY,43,932.0,-0.11
2016-02-29,Hartford,CT,44,1266.0,0.4
2016-02-29,New Orleans,LA,46,1181.0,-0.76
2016-02-29,Buffalo,NY,47,892.0,-1.11
2016-02-29,Raleigh,NC,48,1204.0,0.58
2016-02-29,Birmingham,AL,49,997.0,1.01
2016-02-29,Salt Lake City,UT,50,1081.0,0.28
2016-02-29,Grand Rapids,MI,52,944.0,0.43
2016-02-29,Tucson,AZ,53,972.0,0.62
2016-02-29,Urban Honolulu,HI,54,2195.0,-0.9
2016-02-29,Tulsa,OK,55,958.0,-1.14
2016-02-29,Fresno,CA,56,1265.0,0.8
2016-02-29,Worcester,MA,57,1214.0,0.25
2016-02-29,Stamford,CT,58,1996.0,-0.55
2016-02-29,Albuquerque,NM,59,991.0,0.51
2016-02-29,Albany,NY,60,1095.0,-0.09
2016-02-29,Omaha,NE,61,914.0,0.11
2016-02-29,New Haven,CT,62,1436.0,1.56
2016-02-29,Bakersfield,CA,63,1110.0,1.28
2016-02-29,Knoxville,TN,64,1007.0,2.23
2016-02-29,Greenville,SC,65,1075.0,0.84
2016-02-29,Ventura,CA,66,2089.0,0.34
2016-02-29,Allentown,PA,67,1233.0,-0.08
2016-02-29,El Paso,TX,68,1024.0,0.79
2016-02-29,Baton Rouge,LA,69,1149.0,-0.43
2016-02-29,Dayton,OH,70,900.0,1.01
2016-02-29,Greensboro,NC,73,912.0,0.0
2016-02-29,Akron,OH,74,868.0,-0.46
2016-02-29,North Port-Sarasota-Bradenton,FL,75,1452.0,0.0
2016-02-29,Little Rock,AR,76,894.0,0.68
2016-02-29,Stockton,CA,77,1489.0,2.41
2016-02-29,Charleston,SC,78,1240.0,1.97
2016-02-29,Syracuse,NY,79,1005.0,-0.2
2016-02-29,Colorado Springs,CO,80,1159.0,0.0
2016-02-29,Winston-Salem,NC,81,1043.0,0.77
2016-02-29,Springfield,MA,83,1178.0,0.77
2016-02-29,Fort Myers,FL,84,1241.0,-0.16
2016-02-29,Boise City,ID,85,993.0,0.91
2016-02-29,Toledo,OH,86,922.0,0.0
2016-02-29,Madison,WI,87,1112.0,1.37
2016-02-29,Lakeland,FL,88,1075.0,0.84
2016-02-29,Ogden,UT,89,1041.0,0.77
2016-02-29,Daytona Beach,FL,90,1101.0,0.18
2016-02-29,Des Moines,IA,91,980.0,-0.2
2016-02-29,Jackson,MS,92,1187.0,3.76
2016-02-29,Youngstown,OH,93,700.0,-0.99
2016-02-29,Augusta,GA,94,936.0,1.3
2016-02-29,Scranton,PA,95,860.0,1.78
2016-02-29,Harrisburg,PA,96,987.0,-0.9
2016-02-29,Melbourne,FL,97,1116.0,0.81
2016-02-29,Chattanooga,TN,98,1005.0,4.47
2016-02-29,Spokane,WA,99,1001.0,0.3
2016-02-29,Provo,UT,100,1122.0,-1.49
2016-02-29,Durham,NC,104,1180.0,0.51
2016-02-29,Port St. Lucie,FL,119,1297.0,1.01
2016-02-29,Killeen,TX,128,904.0,0.33
2016-02-29,Fort Collins,CO,159,1380.0,0.44
2016-02-29,Boulder,CO,162,1671.0,0.18
2016-02-29,College Station,TX,192,1129.0,1.07
2016-02-29,Gainesville,GA,229,985.0,-1.89
2016-02-29,Sierra Vista,AZ,309,794.0,-0.13
2016-03-31,New York,NY,1,2547.0,0.16
2016-03-31,Los Angeles-Long Beach-Anaheim,CA,2,2111.0,0.52
2016-03-31,Chicago,IL,3,1581.0,0.64
2016-03-31,Dallas-Fort Worth,TX,4,1236.0,1.15
2016-03-31,Philadelphia,PA,5,1419.0,0.78
2016-03-31,Houston,TX,6,1292.0,0.54
2016-03-31,Washington,DC,7,1875.0,0.48
2016-03-31,Miami-Fort Lauderdale,FL,8,1773.0,0.23
2016-03-31,Atlanta,GA,9,1184.0,1.2
2016-03-31,Boston,MA,10,2277.0,0.71
2016-03-31,San Francisco,CA,11,2806.0,0.47
2016-03-31,Detroit,MI,12,1026.0,0.49
2016-03-31,Riverside,CA,13,1569.0,0.38
2016-03-31,Phoenix,AZ,14,1077.0,0.75
2016-03-31,Seattle,WA,15,1614.0,1.57
2016-03-31,Minneapolis-St Paul,MN,16,1283.0,0.86
2016-03-31,San Diego,CA,17,1985.0,0.81
2016-03-31,St. Louis,MO,18,963.0,0.21
2016-03-31,Tampa,FL,19,1219.0,0.66
2016-03-31,Baltimore,MD,20,1459.0,0.48
2016-03-31,Denver,CO,21,1459.0,0.07
2016-03-31,Pittsburgh,PA,22,1075.0,0.66
2016-03-31,Portland,OR,23,1389.0,0.94
2016-03-31,Charlotte,NC,24,1173.0,0.6
2016-03-31,Sacramento,CA,25,1435.0,0.77
2016-03-31,San Antonio,TX,26,1081.0,1.03
2016-03-31,Orlando,FL,27,1259.0,0.4
2016-03-31,Cleveland,OH,29,1047.0,0.19
2016-03-31,Kansas City,MO,30,964.0,0.63
2016-03-31,Las Vegas,NV,31,1103.0,0.73
2016-03-31,Columbus,OH,32,1010.0,0.6
2016-03-31,Indianapolis,IN,33,1015.0,0.59
2016-03-31,Austin,TX,35,1319.0,0.69
2016-03-31,Virginia Beach,VA,36,1205.0,0.0
2016-03-31,Nashville,TN,37,1271.0,1.36
2016-03-31,Providence,RI,38,1244.0,0.08
2016-03-31,Jacksonville,FL,40,1124.0,0.27
2016-03-31,Memphis,TN,41,1007.0,0.1
2016-03-31,Oklahoma City,OK,42,1036.0,0.1
2016-03-31,Louisville-Jefferson County,KY,43,941.0,0.97
2016-03-31,Hartford,CT,44,1265.0,-0.08
2016-03-31,New Orleans,LA,46,1176.0,-0.42
2016-03-31,Buffalo,NY,47,903.0,1.23
2016-03-31,Raleigh,NC,48,1217.0,1.08
2016-03-31,Birmingham,AL,49,992.0,-0.5
2016-03-31,Salt Lake City,UT,50,1090.0,0.83
2016-03-31,Grand Rapids,MI,52,961.0,1.8
2016-03-31,Tucson,AZ,53,976.0,0.41
2016-03-31,Urban Honolulu,HI,54,2209.0,0.64
2016-03-31,Tulsa,OK,55,965.0,0.73
2016-03-31,Fresno,CA,56,1270.0,0.4
2016-03-31,Worcester,MA,57,1220.0,0.49
2016-03-31,Stamford,CT,58,2007.0,0.55
2016-03-31,Albuquerque,NM,59,997.0,0.61
2016-03-31,Albany,NY,60,1118.0,2.1
2016-03-31,Omaha,NE,61,920.0,0.66
2016-03-31,New Haven,CT,62,1435.0,-0.07
2016-03-31,Bakersfield,CA,63,1102.0,-0.72
2016-03-31,Knoxville,TN,64,1012.0,0.5
2016-03-31,Greenville,SC,65,1089.0,1.3
2016-03-31,Ventura,CA,66,2117.0,1.34
2016-03-31,Allentown,PA,67,1245.0,0.97
2016-03-31,El Paso,TX,68,1023.0,-0.1
2016-03-31,Baton Rouge,LA,69,1174.0,2.18
2016-03-31,Dayton,OH,70,908.0,0.89
2016-03-31,Greensboro,NC,73,906.0,-0.66
2016-03-31,Akron,OH,74,866.0,-0.23
2016-03-31,North Port-Sarasota-Bradenton,FL,75,1468.0,1.1
2016-03-31,Little Rock,AR,76,893.0,-0.11
2016-03-31,Stockton,CA,77,1496.0,0.47
2016-03-31,Charleston,SC,78,1255.0,1.21
2016-03-31,Syracuse,NY,79,1010.0,0.5
2016-03-31,Colorado Springs,CO,80,1172.0,1.12
2016-03-31,Winston-Salem,NC,81,1058.0,1.44
2016-03-31,Springfield,MA,83,1190.0,1.02
2016-03-31,Fort Myers,FL,84,1263.0,1.77
2016-03-31,Boise City,ID,85,1005.0,1.21
2016-03-31,Toledo,OH,86,957.0,3.8
2016-03-31,Madison,WI,87,1100.0,-1.08
2016-03-31,Lakeland,FL,88,1066.0,-0.84
2016-03-31,Ogden,UT,89,1044.0,0.29
2016-03-31,Daytona Beach,FL,90,1109.0,0.73
2016-03-31,Des Moines,IA,91,1000.0,2.04
2016-03-31,Jackson,MS,92,1167.0,-1.68
2016-03-31,Youngstown,OH,93,704.0,0.57
2016-03-31,Augusta,GA,94,937.0,0.11
2016-03-31,Scranton,PA,95,888.0,3.26
2016-03-31,Harrisburg,PA,96,994.0,0.71
2016-03-31,Melbourne,FL,97,1116.0,0.0
2016-03-31,Chattanooga,TN,98,1008.0,0.3
2016-03-31,Spokane,WA,99,1012.0,1.1
2016-03-31,Provo,UT,100,1129.0,0.62
2016-03-31,Durham,NC,104,1186.0,0.51
2016-03-31,Port St. Lucie,FL,119,1299.0,0.15
2016-03-31,Killeen,TX,128,907.0,0.33
2016-03-31,Fort Collins,CO,159,1401.0,1.52
2016-03-31,Boulder,CO,162,1688.0,1.02
2016-03-31,College Station,TX,192,1122.0,-0.62
2016-03-31,Gainesville,GA,229,1009.0,2.44
2016-03-31,Sierra Vista,AZ,309,791.0,-0.38
2016-04-30,New York,NY,1,2564.0,0.67
2016-04-30,Los Angeles-Long Beach-Anaheim,CA,2,2119.0,0.38
2016-04-30,Chicago,IL,3,1594.0,0.82
2016-04-30,Dallas-Fort Worth,TX,4,1247.0,0.89
2016-04-30,Philadelphia,PA,5,1427.0,0.56
2016-04-30,Houston,TX,6,1292.0,0.0
2016-04-30,Washington,DC,7,1883.0,0.43
2016-04-30,Miami-Fort Lauderdale,FL,8,1771.0,-0.11
2016-04-30,Atlanta,GA,9,1193.0,0.76
2016-04-30,Boston,MA,10,2292.0,0.66
2016-04-30,San Francisco,CA,11,2824.0,0.64
2016-04-30,Detroit,MI,12,1032.0,0.58
2016-04-30,Riverside,CA,13,1576.0,0.45
2016-04-30,Phoenix,AZ,14,1087.0,0.93
2016-04-30,Seattle,WA,15,1631.0,1.05
2016-04-30,Minneapolis-St Paul,MN,16,1291.0,0.62
2016-04-30,San Diego,CA,17,2004.0,0.96
2016-04-30,St. Louis,MO,18,968.0,0.52
2016-04-30,Tampa,FL,19,1227.0,0.66
2016-04-30,Baltimore,MD,20,1464.0,0.34
2016-04-30,Denver,CO,21,1469.0,0.69
2016-04-30,Pittsburgh,PA,22,1079.0,0.37
2016-04-30,Portland,OR,23,1405.0,1.15
2016-04-30,Charlotte,NC,24,1178.0,0.43
2016-04-30,Sacramento,CA,25,1455.0,1.39
2016-04-30,San Antonio,TX,26,1087.0,0.56
2016-04-30,Orlando,FL,27,1270.0,0.87
2016-04-30,Cleveland,OH,29,1051.0,0.38
2016-04-30,Kansas City,MO,30,971.0,0.73
2016-04-30,Las Vegas,NV,31,1109.0,0.54
2016-04-30,Columbus,OH,32,1017.0,0.69
2016-04-30,Indianapolis,IN,33,1025.0,0.99
